#timestamp [ns], p_RS_R_x [m], p_RS_R_y [m], p_RS_R_z [m], q_RS_w [], q_RS_x [], q_RS_y [], q_RS_z []
1520520910861510550,-1.0307529240,-0.2591966720,1.2158260626,0.0642778921,0.0164664845,-0.0345034042,0.9971994397
1520520910869843550,-1.0244568213,-0.2504991210,1.2189562087,0.0643554252,0.0152984495,-0.0350231625,0.9971949232
1520520910878177550,-1.0182211155,-0.2418281977,1.2222157569,0.0644441782,0.0139161072,-0.0349702851,0.9972112961
1520520910886510550,-1.0118693508,-0.2332032869,1.2259148035,0.0646695292,0.0127705886,-0.0357654101,0.9971838344
1520520910894843550,-1.0057002622,-0.2246166923,1.2298187669,0.0644394589,0.0122342373,-0.0369255980,0.9971631661
1520520910903177550,-0.9993008569,-0.2161471314,1.2338349150,0.0648738634,0.0110442885,-0.0370202247,0.9971453798
1520520910911510550,-0.9929441771,-0.2078595525,1.2379909088,0.0645814337,0.0097747728,-0.0368632520,0.9971834299
1520520910919844550,-0.9867957406,-0.1990424143,1.2427781015,0.0651214238,0.0099141077,-0.0393293210,0.9970527143
1520520910928177550,-0.9805299974,-0.1905851925,1.2476242060,0.0645878575,0.0094976624,-0.0404246802,0.9970476660
1520520910936510550,-0.9742705673,-0.1820512744,1.2526569021,0.0645368339,0.0091934071,-0.0410518873,0.9970281946
1520520910944844550,-0.9679007291,-0.1734278112,1.2579695247,0.0657838102,0.0092618310,-0.0430541668,0.9968615990
1520520910953177550,-0.9615709759,-0.1649628669,1.2634671372,0.0652944751,0.0092164747,-0.0446004714,0.9968262066
1520520910961510550,-0.9552091103,-0.1565491782,1.2691495801,0.0653862856,0.0094585546,-0.0456066069,0.9967723947
1520520910969844550,-0.9489103327,-0.1481346067,1.2749678073,0.0650546989,0.0099443401,-0.0465946766,0.9967436643
1520520910978177550,-0.9425518374,-0.1396169459,1.2810157726,0.0658153625,0.0099884481,-0.0485546661,0.9965997257
1520520910986510550,-0.9362376984,-0.1311787917,1.2872761890,0.0654709534,0.0106028778,-0.0501967171,0.9965347073
1520520910994843550,-0.9298804925,-0.1227894032,1.2937226511,0.0650293084,0.0109750839,-0.0518946169,0.9964726215
1520520911003177550,-0.9236382728,-0.1142909260,1.3002584950,0.0650534000,0.0109306812,-0.0543362382,0.9963413815
1520520911011510550,-0.9172654924,-0.1058531522,1.3069074151,0.0646086879,0.0109007324,-0.0561741790,0.9962687153
1520520911019843550,-0.9107284129,-0.0975322544,1.3136372160,0.0646056322,0.0099935783,-0.0585905714,0.9961392401
1520520911028177550,-0.9044201646,-0.0891629324,1.3203920835,0.0641639321,0.0098364276,-0.0604311982,0.9960593882
1520520911036510550,-0.8979042354,-0.0806432325,1.3272794700,0.0639156090,0.0090574297,-0.0626733538,0.9959441795
1520520911044844550,-0.8913583864,-0.0722408696,1.3340878977,0.0636737504,0.0079540174,-0.0646208980,0.9958446298
1520520911053177550,-0.8846849388,-0.0638015817,1.3408966326,0.0634343108,0.0067440277,-0.0665739731,0.9957401832
1520520911061510550,-0.8782812249,-0.0553492616,1.3475122270,0.0637565054,0.0065601299,-0.0678755349,0.9956329567
1520520911069844550,-0.8716337739,-0.0469155569,1.3542865107,0.0626328801,0.0058339951,-0.0693587486,0.9956065743
1520520911078177550,-0.8647858620,-0.0385006557,1.3610279367,0.0626368055,0.0054519997,-0.0706572183,0.9955171841
1520520911086510550,-0.8583118642,-0.0301677030,1.3675901227,0.0619069093,0.0056249634,-0.0717105610,0.9954865593
1520520911094844550,-0.8515202502,-0.0218761195,1.3742184822,0.0619014349,0.0054263053,-0.0732053221,0.9953791983
1520520911103177550,-0.8448366342,-0.0134929130,1.3807319818,0.0618667292,0.0053951803,-0.0751070337,0.9952398371
1520520911111510550,-0.8381615894,-0.0052940892,1.3872227212,0.0607718490,0.0052250184,-0.0763004016,0.9952174286
1520520911119843550,-0.8311580246,0.0026806526,1.3933970828,0.0602597174,0.0041528162,-0.0770347462,0.9951970501
1520520911128177550,-0.8244228535,0.0109302817,1.3999552742,0.0596316141,0.0041669082,-0.0793776789,0.9950506980
1520520911136510550,-0.8175047055,0.0190919638,1.4063459370,0.0588098532,0.0031609217,-0.0816284543,0.9949212055
1520520911144843550,-0.8105427651,0.0269480442,1.4125838067,0.0580482411,0.0022581002,-0.0830419946,0.9948514109
1520520911153177550,-0.8036456079,0.0348408909,1.4188681948,0.0573889102,0.0010480424,-0.0853682823,0.9946947627
1520520911161510550,-0.7966996137,0.0428040523,1.4252033379,0.0575026446,0.0006450004,-0.0877308117,0.9944829483
1520520911169844550,-0.7896355566,0.0503949931,1.4316671234,0.0567856314,0.0011176705,-0.0906450667,0.9942623471
1520520911178177550,-0.7827353099,0.0578914652,1.4378880061,0.0551875662,0.0010878751,-0.0923519363,0.9941952871
1520520911186510550,-0.7757162193,0.0652995986,1.4440733260,0.0545098698,0.0003681479,-0.0945145578,0.9940299477
1520520911194844550,-0.7687236089,0.0725293937,1.4503848571,0.0529743174,-0.0002062717,-0.0971988333,0.9938541472
1520520911203177550,-0.7617909555,0.0797875886,1.4568773711,0.0521726240,0.0000541602,-0.1007742762,0.9935404167
1520520911211510550,-0.7548775480,0.0867987230,1.4632301567,0.0507169643,-0.0010069247,-0.1034527131,0.9933399779
1520520911219844550,-0.7479958907,0.0938159309,1.4696467637,0.0494398523,-0.0015226619,-0.1065400442,0.9930773391
1520520911228177550,-0.7409169034,0.1005189551,1.4759023451,0.0475879726,-0.0033192559,-0.1091366818,0.9928814391
1520520911236510550,-0.7339807821,0.1074096673,1.4826686552,0.0463995740,-0.0036720428,-0.1132260544,0.9924784412
1520520911244843550,-0.7268649155,0.1139864604,1.4891533611,0.0446626744,-0.0054858434,-0.1156151218,0.9922743041
1520520911253177550,-0.7198717349,0.1205614239,1.4956115375,0.0432921565,-0.0069989404,-0.1185104572,0.9919839089
1520520911261510550,-0.7130686010,0.1269747814,1.5021332024,0.0414820877,-0.0081248783,-0.1206883884,0.9917900663
1520520911269843550,-0.7059128153,0.1330132453,1.5082916815,0.0391398260,-0.0097399783,-0.1220742209,0.9917011099
1520520911278177550,-0.6991449860,0.1394690162,1.5149145646,0.0384960703,-0.0101318044,-0.1253857240,0.9913091442
1520520911286510550,-0.6921873583,0.1456738744,1.5210564320,0.0366923560,-0.0113712958,-0.1265531706,0.9912157483
1520520911294844550,-0.6851866297,0.1518413239,1.5271972351,0.0351815171,-0.0120119716,-0.1278688742,0.9910941047
1520520911303177550,-0.6781000068,0.1578858999,1.5333346767,0.0331656864,-0.0122575968,-0.1292003661,0.9909879182
1520520911311510550,-0.6711016568,0.1639957568,1.5392491956,0.0318547697,-0.0126923466,-0.1297119027,0.9909586269
1520520911319844550,-0.6639905263,0.1698526474,1.5449301558,0.0304469249,-0.0132393572,-0.1293875133,0.9910381302
1520520911328177550,-0.6570679548,0.1759529989,1.5508408180,0.0291158530,-0.0128760713,-0.1305711438,0.9909276716
1520520911336510550,-0.6499496878,0.1819579233,1.5566236473,0.0277442334,-0.0123124400,-0.1317618160,0.9908165749
1520520911344844550,-0.6427698717,0.1878635919,1.5619726216,0.0273063276,-0.0130722820,-0.1318519645,0.9908070142
1520520911353177550,-0.6355778306,0.1936061389,1.5669048044,0.0263425370,-0.0140248243,-0.1311367076,0.9909150009
1520520911361510550,-0.6285138788,0.1997096249,1.5724048813,0.0263370920,-0.0135345134,-0.1329777830,0.9906765788
1520520911369843550,-0.6211970967,0.2054120592,1.5773719756,0.0257247788,-0.0133846125,-0.1338702178,0.9905745064
1520520911378177550,-0.6140827863,0.2111366201,1.5818764111,0.0248108792,-0.0144982208,-0.1337839873,0.9905937950
1520520911386510550,-0.6069040363,0.2169675402,1.5859721239,0.0248104450,-0.0165764509,-0.1333041240,0.9906258999
1520520911394843550,-0.5997000875,0.2227160830,1.5900109933,0.0244571089,-0.0170668596,-0.1329645392,0.9906719959
1520520911403177550,-0.5924681461,0.2285042758,1.5937610349,0.0244145295,-0.0181843883,-0.1332434309,0.9906156908
1520520911411510550,-0.5854639982,0.2341073004,1.5969247002,0.0227535244,-0.0186477427,-0.1316749697,0.9908563171
1520520911419844550,-0.5781140422,0.2398201836,1.6000121282,0.0220903412,-0.0192153826,-0.1316269729,0.9908668558
1520520911428177550,-0.5710419043,0.2455670655,1.6027433570,0.0206416363,-0.0189499186,-0.1308785372,0.9910023370
1520520911436510550,-0.5638891698,0.2515455182,1.6051617754,0.0202701685,-0.0185651315,-0.1304634932,0.9910720121
1520520911444844550,-0.5570030244,0.2573838959,1.6074428361,0.0185642526,-0.0171137343,-0.1304364749,0.9911351142
1520520911453177550,-0.5495767788,0.2631197862,1.6088934143,0.0170030931,-0.0173937249,-0.1287416723,0.9913798137
1520520911461510550,-0.5424091191,0.2688971498,1.6102648959,0.0151545477,-0.0165336920,-0.1277349433,0.9915547191
1520520911469844550,-0.5352617087,0.2748030028,1.6112386392,0.0135445440,-0.0161351352,-0.1271762472,0.9916563946
1520520911478177550,-0.5281792833,0.2805494352,1.6118467128,0.0110949868,-0.0158044522,-0.1260127576,0.9918406654
1520520911486510550,-0.5213273339,0.2864152199,1.6121969358,0.0086585836,-0.0146746240,-0.1254121573,0.9919584039
1520520911494843550,-0.5138068909,0.2923083294,1.6119817265,0.0074472075,-0.0146661751,-0.1239093363,0.9921572047
1520520911503177550,-0.5066431584,0.2982595870,1.6115794494,0.0060137546,-0.0142553759,-0.1234334970,0.9922322263
1520520911511510550,-0.4995066717,0.3040982495,1.6108272376,0.0035308230,-0.0134251996,-0.1221982227,0.9924086314
1520520911519843550,-0.4923518974,0.3100293741,1.6096373278,0.0014760731,-0.0129802464,-0.1211117225,0.9925529130
1520520911528177550,-0.4851564460,0.3159793649,1.6081422216,-0.0006522149,-0.0119471046,-0.1199515395,0.9927076455
1520520911536510550,-0.4778957559,0.3219429945,1.6061985997,-0.0026947309,-0.0111000807,-0.1182271385,0.9929208782
1520520911544844550,-0.4705894054,0.3278060541,1.6040482315,-0.0050107000,-0.0098575169,-0.1169062572,0.9930813911
1520520911553177550,-0.4632826769,0.3337487027,1.6014599330,-0.0063816685,-0.0095588246,-0.1151800332,0.9932781399
1520520911561510550,-0.4560248011,0.3397113134,1.5985805530,-0.0080542996,-0.0086054175,-0.1135612627,0.9934610786
1520520911569844550,-0.4484992545,0.3454942195,1.5953146600,-0.0089206800,-0.0082141591,-0.1115742384,0.9936821113
1520520911578177550,-0.4412614044,0.3512964164,1.5918209011,-0.0105694402,-0.0073303024,-0.1093585637,0.9939191407
1520520911586510550,-0.4336359585,0.3571807471,1.5880949808,-0.0118328862,-0.0071621599,-0.1071796637,0.9941434534
1520520911594844550,-0.4259032033,0.3628307865,1.5839854278,-0.0123731833,-0.0071444900,-0.1048105796,0.9943895630
1520520911603177550,-0.4182031781,0.3686184694,1.5795800357,-0.0127974026,-0.0068832684,-0.1017416834,0.9947047185
1520520911611510550,-0.4104796625,0.3742512550,1.5750811920,-0.0137337061,-0.0061058384,-0.0992142393,0.9949525812
1520520911619843550,-0.4027720113,0.3799124648,1.5702229568,-0.0143840143,-0.0051441311,-0.0964061740,0.9952248428
1520520911628177550,-0.3950608090,0.3856873792,1.5651946357,-0.0151259090,-0.0039331425,-0.0938697277,0.9954618081
1520520911636510550,-0.3870387583,0.3914179346,1.5599179577,-0.0148983317,-0.0030901597,-0.0919395218,0.9956483390
1520520911644843550,-0.3792791866,0.3971624707,1.5544047636,-0.0155459949,-0.0016034664,-0.0898078987,0.9958364787
1520520911653177550,-0.3714450971,0.4028843465,1.5487001537,-0.0164724979,-0.0003327003,-0.0874412164,0.9960334230
1520520911661510550,-0.3635337560,0.4083903642,1.5428600471,-0.0177775484,0.0009540665,-0.0847711959,0.9962413828
1520520911669844550,-0.3556745699,0.4140392400,1.5367304549,-0.0185610373,0.0022074967,-0.0823414333,0.9964288751
1520520911678177550,-0.3475747192,0.4196880432,1.5307101661,-0.0192009752,0.0034784716,-0.0807758892,0.9965412578
1520520911686510550,-0.3396941318,0.4252183048,1.5243103678,-0.0205733274,0.0044619301,-0.0785243272,0.9966899013
1520520911694844550,-0.3313526804,0.4307245988,1.5179842767,-0.0207563356,0.0047437700,-0.0768603915,0.9968145020
1520520911703177550,-0.3232275445,0.4361138098,1.5113845369,-0.0219060762,0.0058157863,-0.0746415190,0.9969528294
1520520911711510550,-0.3150259835,0.4416093415,1.5048892763,-0.0223164182,0.0065764932,-0.0732826550,0.9970398085
1520520911719844550,-0.3067572963,0.4470328362,1.4981793059,-0.0229967448,0.0069581951,-0.0719508557,0.9971187530
1520520911728177550,-0.2985220599,0.4523860647,1.4916065565,-0.0236241983,0.0075372361,-0.0710876485,0.9971617891
1520520911736510550,-0.2901328549,0.4576842988,1.4848319811,-0.0241367381,0.0074083109,-0.0694001793,0.9972693467
1520520911744843550,-0.2816918758,0.4629740915,1.4780521580,-0.0240667535,0.0072614051,-0.0684498815,0.9973377949
1520520911753177550,-0.2733093312,0.4682066394,1.4712402692,-0.0245428095,0.0074164638,-0.0676216413,0.9973815520
1520520911761510550,-0.2649122009,0.4733887041,1.4643475996,-0.0252074203,0.0075121322,-0.0663669071,0.9974485388
1520520911769843550,-0.2565395536,0.4784902400,1.4574441435,-0.0264593869,0.0078015717,-0.0650223113,0.9975024488
1520520911778177550,-0.2480338790,0.4835686563,1.4506473358,-0.0272643821,0.0076738714,-0.0638089502,0.9975601150
1520520911786510550,-0.2394958678,0.4887951194,1.4437820680,-0.0274545244,0.0067615675,-0.0624929509,0.9976448072
1520520911794844550,-0.2311733318,0.4941637681,1.4370668073,-0.0281589081,0.0072357109,-0.0619037908,0.9976585794
1520520911803177550,-0.2224569531,0.4991063075,1.4301643305,-0.0286065173,0.0059425650,-0.0601619643,0.9977609389
1520520911811510550,-0.2137566241,0.5039627650,1.4234643339,-0.0291346056,0.0054852603,-0.0588516363,0.9978264236
1520520911819844550,-0.2051317057,0.5090080363,1.4167749209,-0.0291466565,0.0045849504,-0.0583099738,0.9978624142
1520520911828177550,-0.1964993573,0.5138290435,1.4101626918,-0.0291442017,0.0039862750,-0.0572940891,0.9979239011
1520520911836510550,-0.1878483122,0.5185690874,1.4035308750,-0.0294043643,0.0028931467,-0.0556834138,0.9980112076
1520520911844844550,-0.1792598022,0.5230535319,1.3969562822,-0.0297899916,0.0022079293,-0.0541226919,0.9980873788
1520520911853177550,-0.1704351573,0.5277201221,1.3904983476,-0.0297024533,0.0011225052,-0.0531771909,0.9981426204
1520520911861510550,-0.1617105261,0.5322164773,1.3839839711,-0.0293437575,-0.0002758816,-0.0515863609,0.9982373040
1520520911869843550,-0.1528909842,0.5365263455,1.3774605549,-0.0292183841,-0.0014447871,-0.0496664480,0.9983373391
1520520911878177550,-0.1442643524,0.5408560731,1.3712248175,-0.0293692027,-0.0016533821,-0.0483818361,0.9983956702
1520520911886510550,-0.1352649178,0.5450254175,1.3648182032,-0.0292065836,-0.0029028331,-0.0469455898,0.9984661540
1520520911894843550,-0.1264011853,0.5492243147,1.3584944893,-0.0289613856,-0.0034221367,-0.0453031766,0.9985475198
1520520911903177550,-0.1176817364,0.5533364658,1.3523290201,-0.0293118894,-0.0041417345,-0.0434535424,0.9986167677
1520520911911510550,-0.1088568276,0.5572723445,1.3459500837,-0.0291475422,-0.0040374512,-0.0406989998,0.9987380593
1520520911919844550,-0.0996801460,0.5612039169,1.3399038727,-0.0286779268,-0.0051466496,-0.0395292589,0.9987935353
1520520911928177550,-0.0907834292,0.5649439559,1.3336554498,-0.0279894346,-0.0050277011,-0.0373595779,0.9988971798
1520520911936510550,-0.0817651855,0.5686557359,1.3277030232,-0.0277808889,-0.0050502311,-0.0360447851,0.9989511954
1520520911944844550,-0.0729175403,0.5723747849,1.3217109230,-0.0269616682,-0.0047696463,-0.0342300997,0.9990388477
1520520911953177550,-0.0636296558,0.5758969813,1.3158108540,-0.0256585047,-0.0051236015,-0.0326411913,0.9991245881
1520520911961510550,-0.0547165718,0.5793969517,1.3100099365,-0.0250574605,-0.0045919354,-0.0311983902,0.9991885199
1520520911969844550,-0.0456460861,0.5828441616,1.3043323801,-0.0244295272,-0.0040910119,-0.0299473535,0.9992445235
1520520911978177550,-0.0367114751,0.5861374989,1.2985940847,-0.0239565463,-0.0026523868,-0.0282930027,0.9993090387
1520520911986510550,-0.0277046281,0.5892744610,1.2930239062,-0.0238911842,-0.0012560837,-0.0268659592,0.9993527174
1520520911994843550,-0.0187786333,0.5924081886,1.2873622506,-0.0235115473,-0.0000271911,-0.0249699978,0.9994116797
1520520912003177550,-0.0098865099,0.5954026747,1.2818280288,-0.0235595462,0.0021343486,-0.0234494650,0.9994451035
1520520912011510550,-0.0009454029,0.5983344904,1.2762839857,-0.0232096966,0.0035443821,-0.0218864039,0.9994847336
1520520912019843550,0.0079908329,0.6011481521,1.2708599988,-0.0229914194,0.0055656528,-0.0200935523,0.9995182176
1520520912028177550,0.0170469405,0.6038552840,1.2654650653,-0.0225601052,0.0071466360,-0.0182917792,0.9995525889
1520520912036510550,0.0261294869,0.6065201914,1.2601840279,-0.0218746813,0.0089049057,-0.0164945574,0.9995849792
1520520912044844550,0.0352940237,0.6089535890,1.2550033639,-0.0216832372,0.0101870833,-0.0148806325,0.9996022346
1520520912053177550,0.0443422403,0.6114248210,1.2498201048,-0.0209779631,0.0120949455,-0.0137204444,0.9996126183
1520520912061510550,0.0535956640,0.6136618073,1.2445675584,-0.0206348960,0.0131435294,-0.0110548419,0.9996395546
1520520912069844550,0.0627319581,0.6160898111,1.2394705092,-0.0194376147,0.0145412089,-0.0102823574,0.9996524424
1520520912078177550,0.0719445037,0.6181977217,1.2343140528,-0.0194804725,0.0156164312,-0.0078955096,0.9996570908
1520520912086510550,0.0811455203,0.6204466245,1.2292441510,-0.0188863331,0.0165461459,-0.0067358809,0.9996620226
1520520912094844550,0.0904605958,0.6223971464,1.2240700861,-0.0186881767,0.0172304397,-0.0053828118,0.9996623877
1520520912103177550,0.0997768963,0.6245483731,1.2190574814,-0.0180303076,0.0182971771,-0.0048102471,0.9996584331
1520520912111510550,0.1092090814,0.6262133126,1.2138462440,-0.0193317966,0.0185602409,-0.0008485366,0.9996404749
1520520912119843550,0.1184929200,0.6284795132,1.2087270659,-0.0177327932,0.0194592324,-0.0012493164,0.9996526024
1520520912128177550,0.1280784936,0.6301952623,1.2036754010,-0.0182453364,0.0199521431,0.0011900333,0.9996337347
1520520912136510550,0.1375487442,0.6321062170,1.1984643001,-0.0172947906,0.0200917339,0.0023884038,0.9996456912
1520520912144843550,0.1471494260,0.6340497554,1.1934000980,-0.0162672279,0.0198817551,0.0030687986,0.9996652818
1520520912153177550,0.1567696283,0.6358751365,1.1882804329,-0.0153229806,0.0201384223,0.0043325862,0.9996703851
1520520912161510550,0.1664946623,0.6377098427,1.1832024268,-0.0141055427,0.0196537374,0.0050553927,0.9996945570
1520520912169844550,0.1762111998,0.6395612709,1.1779656111,-0.0124696885,0.0186599605,0.0062444965,0.9997286227
1520520912178177550,0.1860053143,0.6412889843,1.1728225236,-0.0113749129,0.0180464195,0.0077777536,0.9997421891
1520520912186510550,0.1959263633,0.6429838649,1.1676362834,-0.0101381806,0.0173934086,0.0089160027,0.9997575664
1520520912194844550,0.2058189237,0.6446995173,1.1624455393,-0.0090115219,0.0169018994,0.0103814293,0.9997626439
1520520912203177550,0.2158015948,0.6463215600,1.1573056356,-0.0081833821,0.0171317341,0.0121069041,0.9997464473
1520520912211510550,0.2258353827,0.6479927116,1.1521907550,-0.0073819917,0.0176073929,0.0137397637,0.9997233141
1520520912219844550,0.2358783128,0.6495861362,1.1471288631,-0.0068625952,0.0180604271,0.0162373358,0.9996814866
1520520912228177550,0.2459906226,0.6511589297,1.1421814582,-0.0063360506,0.0191537889,0.0183724391,0.9996276508
1520520912236510550,0.2561378356,0.6528913191,1.1373789938,-0.0056639217,0.0204738073,0.0203106506,0.9995680170
1520520912244843550,0.2663242835,0.6544649626,1.1325199359,-0.0051197005,0.0216521851,0.0227133878,0.9994944090
1520520912253177550,0.2765878095,0.6562380249,1.1279629320,-0.0038039578,0.0230933374,0.0239696093,0.9994386852
1520520912261510550,0.2868972199,0.6578355657,1.1234251005,-0.0031700100,0.0241158939,0.0266935127,0.9993477028
1520520912269843550,0.2971431483,0.6596318326,1.1191222228,-0.0016375574,0.0257075470,0.0279050474,0.9992786142
1520520912278177550,0.3076274617,0.6613616416,1.1149710747,-0.0006833128,0.0263287651,0.0303086921,0.9991935310
1520520912286510550,0.3182527620,0.6627738928,1.1111516964,-0.0009082091,0.0264182055,0.0342079069,0.9990650993
1520520912294844550,0.3288578564,0.6644083966,1.1074466218,0.0000353160,0.0271711484,0.0366554465,0.9989585105
1520520912303177550,0.3393783136,0.6658151401,1.1037841982,0.0009534531,0.0282251990,0.0402290603,0.9987912954
1520520912311510550,0.3499968841,0.6674401311,1.1005782944,0.0018426035,0.0287570072,0.0429477422,0.9986616698
1520520912319844550,0.3607873532,0.6690191030,1.0977460567,0.0021675522,0.0291911502,0.0457559389,0.9985236965
1520520912328177550,0.3716255052,0.6706964628,1.0952180323,0.0032422315,0.0296650977,0.0477309734,0.9984143549
1520520912336510550,0.3824613884,0.6722984573,1.0930194273,0.0034633145,0.0303892499,0.0497254228,0.9982944862
1520520912344844550,0.3934779446,0.6739787831,1.0912053114,0.0039562564,0.0307567213,0.0517446684,0.9981787723
1520520912353177550,0.4044107734,0.6758015052,1.0898090759,0.0043910935,0.0313722719,0.0527451160,0.9981054311
1520520912361510550,0.4154873241,0.6774074364,1.0887537218,0.0044592529,0.0319478748,0.0543507428,0.9980007240
1520520912369843550,0.4265625431,0.6792057229,1.0881282491,0.0046728335,0.0322022763,0.0551305470,0.9979487967
1520520912378177550,0.4376784099,0.6811062597,1.0878724180,0.0049022240,0.0323214922,0.0551054992,0.9979452256
1520520912386510550,0.4489407882,0.6829625450,1.0879259399,0.0053332031,0.0321981325,0.0555491822,0.9979224046
1520520912394843550,0.4601050593,0.6847902920,1.0884425098,0.0050504966,0.0323668491,0.0546320648,0.9979690461
1520520912403177550,0.4713367106,0.6866719332,1.0892856445,0.0050727921,0.0324060090,0.0538461947,0.9980103730
1520520912411510550,0.4826125531,0.6885282600,1.0904026292,0.0051047225,0.0320682994,0.0533051946,0.9980501602
1520520912419844550,0.4941293417,0.6908468010,1.0922842468,0.0057386928,0.0310862914,0.0505564714,0.9982207938
1520520912428177550,0.5051357144,0.6923110668,1.0936967561,0.0057680632,0.0321325908,0.0514698254,0.9981408133
1520520912436510550,0.5165661029,0.6946091534,1.0960093831,0.0054299308,0.0313112366,0.0489838245,0.9982938982
1520520912444844550,0.5282478809,0.6966828774,1.0985800967,0.0057165174,0.0301382068,0.0473846836,0.9984055798
1520520912453177550,0.5393411946,0.6987526235,1.1010321443,0.0061815970,0.0306998770,0.0471836810,0.9983952152
1520520912461510550,0.5506489360,0.7008079509,1.1038780321,0.0065901425,0.0314332345,0.0468668540,0.9983847053
1520520912469844550,0.5621036500,0.7031326062,1.1070936198,0.0075922270,0.0307505748,0.0458810739,0.9984446341
1520520912478177550,0.5735778153,0.7056511690,1.1107559759,0.0084763486,0.0299549440,0.0443284177,0.9985318444
1520520912486510550,0.5849573005,0.7080363190,1.1145330985,0.0095163312,0.0298154277,0.0429953805,0.9985849373
1520520912494843550,0.5962857443,0.7103662942,1.1182873256,0.0103686714,0.0294800737,0.0434213621,0.9985679753
1520520912503177550,0.6076220179,0.7129655300,1.1226066652,0.0117188452,0.0283351790,0.0415336200,0.9986664832
1520520912511510550,0.6188595738,0.7155414942,1.1269723884,0.0128901385,0.0281087571,0.0398696436,0.9987262656
1520520912519843550,0.6300778396,0.7179869726,1.1313454217,0.0142922832,0.0278551632,0.0390263657,0.9987475974
1520520912528177550,0.6412954624,0.7205902365,1.1360509981,0.0153952333,0.0270592559,0.0377087186,0.9988037024
1520520912536510550,0.6525750142,0.7234365416,1.1409670067,0.0167385342,0.0255742901,0.0359051924,0.9988876785
1520520912544844550,0.6636316848,0.7260803732,1.1458502051,0.0178026728,0.0252159474,0.0345615384,0.9989257835
1520520912553177550,0.6747510848,0.7288226251,1.1509264496,0.0186911327,0.0238832408,0.0336296193,0.9989741143
1520520912561510550,0.6858406927,0.7315912660,1.1562166231,0.0195204020,0.0225872202,0.0326100236,0.9990222008
1520520912569844550,0.6969778342,0.7344702656,1.1617428722,0.0200434469,0.0205325222,0.0312615141,0.9990992911
1520520912578177550,0.7079145829,0.7372259151,1.1672123478,0.0214412005,0.0199915295,0.0302277455,0.9991130552
1520520912586510550,0.7188464038,0.7399959401,1.1729715087,0.0221619097,0.0189137679,0.0287126512,0.9991630011
1520520912594844550,0.7297592129,0.7428973426,1.1789308044,0.0229582616,0.0173037944,0.0270095115,0.9992216887
1520520912603177550,0.7405080245,0.7456614722,1.1848363469,0.0239172805,0.0167991169,0.0258266330,0.9992390797
1520520912611510550,0.7512073062,0.7485087390,1.1908395216,0.0249884669,0.0163933969,0.0240622556,0.9992636494
1520520912619843550,0.7619253165,0.7512696210,1.1969631960,0.0258816611,0.0156813152,0.0227755671,0.9992824974
1520520912628177550,0.7726647060,0.7541728677,1.2033018318,0.0269653852,0.0143652974,0.0209620804,0.9993133129
1520520912636510550,0.7832381601,0.7569092902,1.2095541137,0.0275009806,0.0140855119,0.0196776708,0.9993288166
1520520912644843550,0.7937201748,0.7596952273,1.2157048252,0.0285124096,0.0143113298,0.0185549587,0.9993187389
1520520912653177550,0.8042413830,0.7625603494,1.2219301297,0.0295862330,0.0136927854,0.0171079914,0.9993220097
1520520912661510550,0.8147986275,0.7654924608,1.2283480175,0.0304268430,0.0128062270,0.0153914314,0.9993364356
1520520912669844550,0.8252685644,0.7684454087,1.2346511332,0.0315591297,0.0122548321,0.0136426370,0.9993336374
1520520912678177550,0.8356624084,0.7716582552,1.2409095299,0.0336478663,0.0120060792,0.0103765213,0.9993077619
1520520912686510550,0.8461473971,0.7744743627,1.2470681513,0.0343524460,0.0109131507,0.0097908522,0.9993022325
1520520912694844550,0.8565031208,0.7774747959,1.2533840234,0.0355970774,0.0096205878,0.0067051036,0.9992974202
1520520912703177550,0.8668776758,0.7801113041,1.2595369931,0.0359577545,0.0088003591,0.0066478551,0.9992924495
1520520912711510550,0.8771879040,0.7829755129,1.2657427970,0.0367782451,0.0077035488,0.0047177134,0.9992826223
1520520912719844550,0.8874155260,0.7857302835,1.2719019143,0.0375512160,0.0069000218,0.0026359823,0.9992674054
1520520912728177550,0.8975440214,0.7885009798,1.2779583362,0.0383483235,0.0060417378,0.0009034037,0.9992457592
1520520912736510550,0.9075935954,0.7915143169,1.2841162379,0.0396390942,0.0053155136,-0.0030139772,0.9991953780
1520520912744843550,0.9176048907,0.7941668824,1.2901233434,0.0400826958,0.0045373539,-0.0049684391,0.9991737109
1520520912753177550,0.9275989449,0.7967479297,1.2960620240,0.0397395882,0.0034936041,-0.0063124792,0.9991840233
1520520912761510550,0.9374595988,0.7993782105,1.3019564430,0.0402517364,0.0026452483,-0.0084788046,0.9991500940
1520520912769843550,0.9472994586,0.8019615938,1.3078365788,0.0405515814,0.0019977427,-0.0107800726,0.9991172946
1520520912778177550,0.9570352352,0.8046014479,1.3137075476,0.0410599262,0.0011124383,-0.0131088773,0.9990700688
1520520912786510550,0.9667532642,0.8069554794,1.3194845496,0.0406868663,-0.0002546646,-0.0142557809,0.9990702111
1520520912794844550,0.9764766671,0.8094636161,1.3252521881,0.0408607895,-0.0018143187,-0.0166097964,0.9990251342
1520520912803177550,0.9860145333,0.8120384163,1.3310108597,0.0415097744,-0.0032473698,-0.0190552996,0.9989510943
1520520912811510550,0.9956866326,0.8142652045,1.3368396018,0.0416641972,-0.0044360419,-0.0207849070,0.9989056031
